-1.107272519531039695e-01 2.020464920678535226e-01 6.079317871486608071e-01 2.304952773991662540e-01 -1.300430655667325630e-01 -8.208227968683963482e-02 6.077822760430864335e-01 1.113544855802871408e-01 2.641855322448671828e-01 5.571042213682766281e-02 1.740776559556966030e-01 2.960306544290701794e-02 7.717378450382590682e-02 -1.751932553157278805e-02 4.602254923067526649e-02 3.277916792446960992e-02 3.263305549174486120e-02 -2.199767051255624353e-03 1.214183041016837772e-02 9.051737433866226604e-03 -8.254931344612138162e-04 6.148713234509966229e-03 1.306506616292979310e-02 7.106118689581360573e-03 1.413860379826522087e-02 2.225202616247084347e-02 -2.058814200448741763e-02 6.699611345555857647e-03 3.184762201311609059e-02 4.478927655240347826e-03 1.921075143276385760e-02 -1.768955501431977717e-02 2.808110200947024071e-02
3.239835751479951814e-02 2.630328464555682366e-01 5.156312847743235173e-01 -7.242976255844105204e-02 -2.661277162888543990e-01 3.793342100544173090e-01 -4.719395411125196782e-01 5.387607315072370957e-03 -3.881211014246443436e-01 1.087195084616883883e-01 1.740776559556975744e-01 -1.706748559296767873e-02 6.340003984252509661e-02 9.053932129913784543e-02 -4.436195399183871096e-02 8.227553842349974444e-02 -3.272280311829631888e-02 2.077318813472334852e-02 -1.286278874890407938e-02 -1.328762881714202863e-02 1.573052382836738830e-02 7.105173288111693575e-03 1.536572058541227186e-02 -7.312927753607351318e-03 -3.944867975003844840e-02 2.598613016022631797e-02 7.819029971394830802e-03 2.630910484964497920e-02 -2.109997198917675648e-02 -2.163339345438025640e-02 1.584061966358013551e-02 -1.549015983189602243e-02 1.846294711481440490e-02
1.403256423839211453e-01 2.529510679322785616e-01 1.678277621258950358e-01 -1.160593637241403020e-01 -6.838504290974174726e-02 -2.947552639323415824e-01 -3.530076354840823161e-01 -1.956619945486259005e-01 4.666172420334370741e-01 -3.899157174028559658e-01 1.740776559556977687e-01 -2.141054265290681657e-01 -3.304568376217623671e-01 -9.649978490162600120e-02 -1.063730181928408680e-02 -2.097857229148937241e-01 4.944323138960825953e-03 3.292995484618214432e-03 2.328075910885456234e-02 -5.188890558835194088e-03 -3.372982588769670581e-02 6.382185203540850262e-03 -4.364143550886331879e-02 1.267414782859621267e-02 2.741155507692475540e-02 3.939236830037586706e-02 1.478813559106248454e-02 2.900364218442093647e-02 -3.365497981602894734e-02 1.806840963195659872e-02 -2.138896361873896326e-02 2.047910233616668033e-02 -4.625179572895091185e-02
6.220591487166625411e-02 -6.035970212143228208e-02 1.412952797410303718e-01 7.879431316727406043e-02 5.017068090824337023e-01 -1.548500689113575801e-01 -3.238329116639669936e-01 2.021519791637967634e-01 2.958859819572967065e-01 5.851378975749516043e-01 1.740776559556968806e-01 1.414550730833172565e-01 -5.381089045906835983e-03 1.133414017798130280e-01 -6.229282367309223883e-02 -3.418395569581925142e-02 3.582932100762771868e-03 2.929196942647024470e-03 2.531296531723081084e-02 1.911955806085676585e-02 2.425577598076014436e-03 3.342056659145631672e-03 -2.251797852982589249e-02 2.960270311679241359e-02 1.540629801264922771e-02 -9.840120998869442137e-02 3.234281508090647295e-02 1.268517472952424563e-01 1.140481562541670046e-01 -4.016909346209805720e-02 4.090801471905741726e-02 -2.629300554587912092e-02 -1.581526378088592144e-02
1.592214255253570909e-01 2.518959819257096111e-01 2.962478069650475998e-02 2.590308963118351064e-03 2.645395703057191183e-01 -4.089816462234499572e-01 1.563538827541865184e-01 -2.948837377725008896e-02 -5.847681576717289609e-01 -4.113174843372833372e-02 1.740776559556993508e-01 2.689411406259931692e-01 -3.674649070139736073e-01 4.482254418940068846e-02 1.434229952198289304e-01 -1.301022038681856619e-01 4.234919523865037470e-03 -4.807545775202473268e-03 -1.584227940726964240e-02 -2.445581311423153815e-03 2.506921248113890607e-03 -4.232727583683570938e-02 -7.952265691366907979e-04 3.376225747866941351e-02 -3.156035778434101297e-02 7.446302253294427576e-02 3.744897820787448494e-03 -9.057068265068381197e-02 2.059454731364171107e-02 6.884794177089253488e-03 4.656855017954238118e-02 -7.426679148630707661e-02 -2.801954802026460425e-02
2.431648074890714051e-01 1.759953797381611229e-01 -5.367399384439869997e-02 -1.636614348800387864e-01 3.508294022458970096e-02 -1.134756113901374264e-01 9.018786545624205009e-02 -1.113938148158200719e-02 -4.203751762477626192e-02 7.109681856223811977e-03 1.740776559556957981e-01 5.378620215812884853e-02 2.206116243531735799e-01 5.891234093673929258e-03 -1.822849330946161583e-01 1.514300861137363730e-01 -6.532036273688140993e-02 1.019723477488852087e-01 1.363774509149784653e-01 -7.404384128743064786e-02 -9.318002224397485544e-02 -2.521984342091261252e-03 -1.261688950399753872e-01 -1.978767641016331569e-01 9.531983801720078642e-02 -4.585502608258876789e-01 -6.756748060562818570e-02 -2.912544303323800696e-02 -2.454316530126618712e-01 1.809642216893863620e-01 -4.438639744390998065e-01 3.110366601828554733e-01 6.298880652834476512e-02
2.615946420633880609e-01 1.342753417598226418e-01 -1.132181183834051197e-01 -1.654087025628709351e-01 -2.245098067462676997e-02 -3.459813492540279173e-02 6.232442026757708392e-02 1.951707979257040135e-02 3.365756147996836617e-02 -3.063318034424469555e-03 1.740776559557015990e-01 1.774984677385861923e-02 2.390114095059511223e-01 -4.291689100515868639e-03 -1.819041870959863250e-01 2.819072509602662396e-02 3.615186677969142170e-01 -5.236396144766213290e-01 -3.673997030494959848e-01 2.405213149262249439e-01 2.216703402975163661e-01 7.495221073497999875e-02 1.223541577045141465e-01 1.258094423808629458e-01 -1.045213225170548432e-01 5.109268806754158759e-02 8.534182185682243071e-02 1.042315880686576213e-01 -1.196328725352992367e-01 4.271284586264669642e-02 2.752886517100631633e-02 -9.439908510635655614e-02 6.192913363408463628e-02
2.624869209502563860e-01 9.201305632281155111e-02 -1.499524724861786562e-01 -1.426935791219420546e-01 -6.778087249017733518e-02 -5.028407694476828838e-02 9.074078459157004783e-02 8.263835342912535797e-03 3.696223843044886548e-02 3.672529351038678058e-02 1.740776559556968250e-01 -1.412677691590592506e-03 2.309260038796560055e-01 -1.735678640583668275e-02 -1.227688378687187692e-01 1.657906663457937163e-02 -2.194702138219039866e-01 3.536881231001656190e-01 4.700099645141942450e-01 8.657608851939956746e-03 2.274288791275482502e-01 -2.240491736659205261e-03 2.169871023690050638e-01 2.207629006315927345e-01 -9.167208852853776790e-02 2.943178401884252726e-01 1.775609475462104625e-01 1.650508120550301661e-01 -8.583036146497462215e-02 3.272778568891598905e-02 1.919983758778534000e-01 -1.158656105108229056e-01 8.971637189762196596e-02
2.531102320096198510e-01 5.988634759165992714e-03 -1.141131891782496133e-01 -1.024580148840586458e-01 -1.311266570276239385e-01 -2.087956213260893854e-02 7.542328152192859236e-02 4.375327967001184370e-02 6.022669568883307067e-02 7.043958608469715055e-02 1.740776559556987124e-01 2.010107448022720525e-02 1.147253201389403510e-01 2.639132145477563959e-02 -5.093362855454713206e-02 1.485356468942161147e-02 -1.575899146901161008e-01 1.383676551733648008e-01 -4.865917750956142984e-01 -5.188631123214896279e-01 -4.404417782704649897e-01 -6.214389738066714020e-02 -3.290465275007717350e-02 -6.446160701428588213e-02 -9.472458482120339751e-03 1.554527238529787025e-01 -7.591465123682636547e-03 6.895191712774548232e-02 8.197468666081526856e-02 -5.026253486247907187e-02 1.704855875316438896e-01 -9.367836970220666526e-02 -4.431067548545450374e-02
2.308134300809379091e-01 -8.818974630737995424e-02 -1.046285504344606210e-01 -5.733211435068398532e-02 -2.656200373117486579e-01 -9.041127819861547940e-03 4.725411732958415684e-02 1.913359374382678571e-02 -1.685054538289324638e-02 1.294012680750970812e-01 1.740776559556934666e-01 -1.694942950488630834e-02 -1.893835336225116114e-02 2.359014024390220648e-02 -2.783850219194845474e-02 -5.392020971759188541e-02 1.838023623650928695e-01 -1.137441544201326683e-02 2.497915717613686526e-01 4.989308354654188871e-01 -3.532766805681684663e-01 -1.329448751946955554e-01 -1.453934477996991492e-01 -3.422012254769977169e-01 1.611525296316627387e-01 9.992827910617146925e-02 -1.555616345336743034e-01 -1.315682048104893642e-02 2.770991071796340965e-01 -1.472114924095635768e-01 8.944217222192218930e-02 -7.150354921177498602e-02 -3.749748224276926167e-02
1.636765301857890376e-01 -2.749550210445508847e-01 -1.488609746697993827e-02 1.060491559351466606e-01 -2.767835906503188226e-01 -2.232917600096170213e-02 6.491903883208707815e-03 2.736115584344488844e-02 2.953498024855019319e-02 1.001933311900950058e-01 1.740776559556988234e-01 4.698461615135336028e-03 -2.063016728120278254e-01 1.112990018461341123e-02 8.121754936252864598e-02 -4.566136775614200623e-03 -1.058508269184004341e-01 3.968477243374896601e-01 -3.790687549659708111e-01 3.490902805090904115e-01 1.434273728734719033e-01 -1.066428767781790188e-01 5.578027920973451653e-02 3.279722141716983619e-01 -1.773056087188871199e-01 -2.571603199649849514e-01 3.198909259906175528e-02 -1.455336347992484958e-01 -2.253158924509666983e-02 -1.933142498750350241e-02 -1.341423646196146791e-01 4.552214610978880249e-02 -1.071508444922713785e-02
1.006693191559563105e-01 -3.569047213793374307e-01 4.077730758892785662e-02 2.230707564973816170e-01 -1.746119541882023285e-01 -2.763768530359667075e-02 -6.333762312564450436e-02 2.438502763144471258e-02 -2.176376462897339215e-02 2.759656324606105538e-03 1.740776559556975744e-01 7.306548564947047686e-02 -9.372223072916392728e-02 2.467438947905964755e-02 8.140146036756831793e-02 2.230055531820679046e-02 1.030536889939938083e-01 -3.807599154753841808e-01 3.578980259205671866e-01 -2.083472840891392730e-01 -3.734100369150989973e-01 -6.658668223155089771e-02 -4.598013227190218648e-03 3.431332655810391818e-01 -1.829402021655870958e-01 -1.844254551106367518e-02 1.255344845634153161e-01 -4.943981246058562484e-02 -2.654026662639316081e-01 8.343280992257813555e-02 -6.182677676435159586e-02 1.117358147472531822e-02 2.184465065316079993e-02
4.857440015487927282e-02 -3.706407561309704723e-01 1.031492149707168432e-01 2.394636606468523998e-01 4.604474688901277063e-02 -3.695287699329045938e-02 -9.799876606568297399e-02 -2.157324104923440816e-02 -1.425237757661348970e-02 -1.186807386553170446e-01 1.740776559556977965e-01 1.784843669463324622e-01 3.642775563725270463e-03 -1.602420800229505463e-02 5.721490425495213972e-02 5.540843667548443069e-02 -3.423647853907778316e-02 9.656264873381152636e-02 -1.576852756045758197e-01 8.270582114030337884e-02 1.603668215691067822e-01 9.849499214752788223e-02 -6.298648032170781064e-02 -3.903145302704885133e-01 1.875495828587654679e-01 4.191060845763536213e-01 -5.006750166671224828e-02 1.650205322003471808e-01 -3.933348175925582835e-01 2.311727077727994684e-01 -3.877203788163226250e-02 7.559724670470580055e-02 7.615399471349140748e-02
4.358190319837700055e-02 -2.457680259016560287e-01 1.236237660899235508e-01 1.838114970283061811e-01 1.964260371064737720e-01 -2.373388199798694490e-02 -7.523817316516860643e-02 -6.094674165367617441e-02 -4.333870070958675824e-02 -5.599936496031161504e-01 1.740776559556972969e-01 2.008691023163521883e-01 2.326950108663781713e-01 2.072302731595444258e-01 -2.568669835185277694e-01 1.869924525655783931e-01 -1.021025398799821349e-02 4.349286615711974585e-02 2.708162942098687326e-02 -8.581510275687636441e-03 3.851026938772997288e-02 -2.914246988888914355e-02 -4.201841470160972217e-03 4.358939548637591477e-02 -2.288428162173995403e-02 -2.290997809878880798e-01 -3.690160624621677266e-02 6.224483276650528280e-02 3.706438439431533616e-01 -1.277981447999915754e-01 7.126151188136631287e-02 -1.774961759853900534e-01 -1.883785977272773790e-02
